#Rank,CustomerId,Balance
2895,15571221,116314
2896,15707441,116318
2897,15746662,116321
2898,15668889,116322
2899,15679024,116325
2900,15699637,116326
2901,15606232,116339
2902,15569452,116353
2903,15744622,116358
2904,15609562,116360
2905,15616550,116363
2906,15586174,116377
2907,15627876,116394
2908,15704629,116410
2909,15622370,116417
2910,15722692,116440
2911,15700710,116466
2912,15629323,116471
2913,15588566,116474
2914,15701602,116497
2915,15587690,116498
2916,15718507,116510
2917,15696287,116520
2918,15787470,116528
2919,15791769,116536
2920,15681174,116538
2921,15625706,116547
2922,15694556,116564
2923,15647838,116575
2924,15684696,116576
2925,15726855,116586
2926,15684995,116623
2927,15742609,116623
2928,15760514,116644
2929,15670823,116647
2930,15812917,116663
2931,15740237,116695
2932,15742116,116711
2933,15647008,116726
2934,15730688,116756
2935,15750638,116766
2936,15684010,116800
2937,15651001,116804
2938,15788946,116806
2939,15750811,116823
2940,15605926,116855
2941,15813974,116881
2942,15737489,116887
2943,15575409,116892
2944,15605275,116917
2945,15712551,116922
2946,15805565,116928
2947,15613787,116933
2948,15569274,116933
2949,15631871,116937
2950,15807335,116954
2951,15577313,116968
2952,15785170,116969
2953,15648766,116969
2954,15662291,116973
2955,15623102,116981
2956,15618225,116993
2957,15755731,117006
2958,15618245,117020
2959,15702669,117029
2960,15642636,117036
2961,15659651,117053
2962,15654733,117056
2963,15684469,117070
2964,15721507,117094
2965,15659567,117103
2966,15710421,117152
2967,15619494,117153
2968,15734085,117155
2969,15723263,117160
2970,15628155,117184
2971,15654878,117200
2972,15751491,117206
2973,15651585,117212
2974,15715079,117221
2975,15583456,117232
2976,15720110,117265
2977,15743193,117272
2978,15621423,117280
2979,15631359,117290
2980,15608338,117294
2981,15680918,117300
2982,15653762,117302
2983,15644878,117303
2984,15793116,117304
2985,15597914,117307
2986,15574004,117307
2987,15783883,117315
2988,15638610,117326
2989,15726267,117338
2990,15713826,117356
2991,15596175,117412
2992,15585241,117412
2993,15778049,117412
2994,15610419,117414
2995,15687946,117419
2996,15767264,117438
2997,15575428,117439
2998,15761374,117445
2999,15723373,117451
3000,15802071,117459
3001,15706217,117466
3002,15713637,117469
3003,15641662,117470
3004,15727251,117494
3005,15709478,117525
3006,15708046,117551
3007,15679804,117559
3008,15571778,117561
3009,15785339,117565
3010,15726058,117578
3011,15642785,117593
3012,15715532,117633
3013,15707120,117640
3014,15643042,117641
3015,15773591,117685
3016,15635256,117687
3017,15801832,117691
3018,15764708,117697
3019,15667476,117701
3020,15767722,117705
3021,15642002,117707
3022,15759184,117716
3023,15635870,117721
3024,15621818,117726
3025,15810891,117732
3026,15750447,117739
3027,15803682,117791
3028,15784700,117799
3029,15575146,117809
3030,15736250,117811
3031,15595324,117833
3032,15732917,117837
3033,15805413,117852
3034,15795895,117865
3035,15665759,117867
3036,15689096,117879
3037,15783629,117900
3038,15794792,117990
3039,15798888,117993
3040,15629885,118004
3041,15700487,118022
3042,15675926,118028
3043,15800268,118051
3044,15747345,118065
3045,15791700,118079
3046,15812191,118083
3047,15686236,118088
3048,15673539,118098
3049,15650591,118099
3050,15749004,118101
3051,15706602,118114
3052,15688337,118130
3053,15568849,118159
3054,15633112,118200
3055,15595447,118201
3056,15576196,118208
3057,15635141,118210
3058,15636977,118214
3059,15574331,118234
3060,15748327,118236
3061,15708212,118241
3062,15793881,118274
3063,15699389,118275
3064,15785542,118287
3065,15656249,118308
3066,15797787,118312
3067,15668283,118317
3068,15662294,118327
3069,15723717,118334
3070,15756481,118336
3071,15742091,118337
3072,15786170,118342
3073,15669414,118357
3074,15575430,118393
3075,15748499,118401
3076,15784097,118402
3077,15668104,118434
3078,15810010,118448
3079,15651554,118449
3080,15603794,118469
3081,15689980,118520
3082,15747762,118520
3083,15756272,118536
3084,15769522,118537
3085,15725036,118547
3086,15665087,118548
3087,15583548,118560
3088,15709338,118561
3089,15678057,118569
3090,15671766,118577
3091,15774586,118589
3092,15741336,118590
3093,15687558,118613
3094,15580366,118615
3095,15731511,118627
3096,15756471,118627
3097,15672610,118629
3098,15775295,118633
3099,15744614,118637
3100,15571940,118681
3101,15609653,118716
3102,15747757,118723
3103,15647974,118743
3104,15742285,118757
3105,15570002,118773
3106,15679968,118789
3107,15784042,118794
3108,15605286,118803
3109,15607690,118813
3110,15715707,118829
3111,15658195,118839
3112,15682467,118851
3113,15773273,118866
3114,15814209,118871
3115,15745621,118879
3116,15762762,118887
3117,15740175,118890
3118,15628123,118891
3119,15567114,118894
3120,15571995,118897
3121,15589563,118899
3122,15749103,118908
3123,15628936,118945
3124,15778481,118963
3125,15572792,118990
3126,15685706,118992
3127,15579130,118995
3128,15754874,119010
3129,15774507,119014
3130,15790678,119023
3131,15646764,119025
3132,15727021,119027
3133,15736112,119035
3134,15665416,119097
3135,15814331,119127
3136,15632143,119149
3137,15762134,119152
3138,15769974,119183
3139,15780038,119209
3140,15636673,119267
3141,15587066,119272
3142,15595728,119276
3143,15568106,119278
3144,15610454,119278
3145,15654074,119316
3146,15721569,119328
3147,15646615,119336
3148,15640507,119350
3149,15697424,119370
3150,15783865,119380
3151,15710295,119414
3152,15700366,119452
3153,15793311,119493
3154,15786215,119496
3155,15785576,119497
3156,15761286,119499
3157,15707962,119502
3158,15691104,119508
3159,15642001,119531
3160,15776631,119540
3161,15793491,119545
3162,15615670,119547
3163,15722731,119556
3164,15720508,119558
3165,15787051,119566
3166,15777772,119618
3167,15779059,119625
3168,15766374,119625
3169,15720583,119638
3170,15688951,119654
3171,15722632,119656
3172,15741417,119656
3173,15751177,119658
3174,15762708,119658
3175,15782641,119670
3176,15648702,119685
3177,15703979,119689
3178,15596379,119696
3179,15789371,119703
3180,15757434,119706
3181,15723886,119714
3182,15803689,119742
3183,15652981,119755
3184,15698792,119770
3185,15724296,119783
3186,15617866,119785
3187,15645637,119788
3188,15696744,119795
3189,15759966,119799
3190,15746203,119817
3191,15741429,119826
3192,15614103,119840
3193,15595842,119852
3194,15792077,119860
3195,15687162,119890
3196,15751120,119912
3197,15609987,119919
3198,15585287,119948
3199,15780362,119960
3200,15746708,119961
3201,15646190,119963
3202,15729557,119984
3203,15733429,120019
3204,15584190,120027
3205,15768359,120038
3206,15677336,120043
3207,15655859,120047
3208,15642448,120048
3209,15584928,120075
3210,15781307,120093
3211,15781989,120095
3212,15635964,120100
3213,15619514,120105
3214,15689201,120109
3215,15699532,120124
3216,15813681,120136
3217,15704209,120146
3218,15699047,120150
3219,15731989,120165
3220,15764351,120170
3221,15783691,120172
3222,15580203,120193
3223,15711571,120234
3224,15594340,120243
3225,15654625,120252
3226,15582180,120268
3227,15767757,120308
3228,15763274,120321
3229,15740072,120329
3230,15632263,120355
3231,15671124,120383
3232,15585367,120393
3233,15625584,120452
3234,15660417,120482
3235,15728352,120510
3236,15580872,120530
3237,15720637,120530
3238,15681316,120549
3239,15658067,120568
3240,15646366,120587
3241,15647570,120591
3242,15623357,120597
3243,15629448,120599
3244,15681554,120599
3245,15654495,120622
3246,15812628,120623
3247,15635435,120633
3248,15601383,120655
3249,15670374,120657
3250,15703264,120682
3251,15728917,120683
3252,15766044,120689
3253,15813697,120703
3254,15640454,120712
3255,15767794,120718
3256,15644765,120728
3257,15750778,120731
3258,15704954,120764
3259,15636016,120778
3260,15647842,120783
3261,15635125,120787
3262,15710450,120812
3263,15617206,120823
3264,15730150,120826
3265,15761023,120847
3266,15579566,120867
3267,15810660,120875
3268,15798532,120880
3269,15700460,120905
3270,15741745,120912
3271,15641175,120917
3272,15731751,120924
3273,15732430,120953
3274,15609070,120962
3275,15633586,120962
3276,15735782,120963
3277,15577587,121016
3278,15788126,121021
3279,15742511,121031
3280,15592379,121057
3281,15704509,121063
3282,15605826,121064
3283,15693267,121064
3284,15625632,121092
3285,15737627,121093
3286,15785980,121132
3287,15684516,121151
3288,15744607,121152
3289,15677288,121160
3290,15665222,121162
3291,15753343,121164
3292,15591766,121167
3293,15674573,121173
3294,15778368,121176
3295,15795564,121192
3296,15659327,121198
3297,15719508,121205
3298,15714680,121207
3299,15794939,121216
3300,15752650,121231
3301,15686461,121235
3302,15659568,121238
3303,15794323,121241
3304,15601977,121250
3305,15632010,121260
3306,15577514,121264
3307,15666166,121276
3308,15608114,121286
3309,15620000,121304
3310,15768465,121309
3311,15724307,121314
3312,15776156,121326
3313,15781465,121326
3314,15704378,121342
3315,15625824,121346
3316,15770406,121355
3317,15712568,121356
3318,15742681,121365
3319,15772528,121376
3320,15735636,121390
3321,15807107,121394
3322,15814468,121400
3323,15667265,121405
3324,15699963,121405
3325,15659736,121412
3326,15683618,121419
3327,15708504,121439
3328,15672132,121454
3329,15603170,121456
3330,15765257,121462
3331,15614361,121490
3332,15662337,121498
3333,15631848,121508
3334,15764927,121513
3335,15781534,121520
3336,15616367,121524
3337,15667046,121527
3338,15751022,121532
3339,15649124,121535
3340,15687372,121538
3341,15793856,121543
3342,15672145,121552
3343,15681550,121558
3344,15652835,121580
3345,15591995,121582
3346,15771323,121627
3347,15572114,121629
3348,15806230,121648
3349,15714355,121669
3350,15786463,121670
3351,15762418,121682
3352,15645896,121682
3353,15578307,121685
3354,15731586,121692
3355,15692926,121703
3356,15711218,121704
3357,15570192,121729
3358,15767129,121730
3359,15794356,121765
3360,15711521,121779
3361,15582519,121797
3362,15574879,121802
3363,15756196,121819
3364,15694852,121823
3365,15610105,121827
3366,15755084,121854
3367,15719624,121859
3368,15583840,121864
3369,15732061,121875
3370,15608701,121890
3371,15576111,121899
3372,15773322,121899
3373,15626383,121908
3374,15775662,121912
3375,15764033,121928
3376,15709451,121953
3377,15784918,121968
3378,15680727,121973
3379,15691111,121981
3380,15664720,122017
3381,15664523,122022
3382,15683027,122029
3383,15772341,122029
3384,15570601,122032
3385,15658982,122034
3386,15658972,122038
3387,15724443,122085
3388,15677955,122089
3389,15581198,122105
3390,15631739,122110
3391,15649112,122134
3392,15725762,122169
3393,15713426,122186
3394,15803136,122190
3395,15748360,122197
3396,15593622,122198
3397,15654096,122200
3398,15682547,122214
3399,15732628,122220
3400,15778154,122228
3401,15730673,122265
3402,15598894,122268
3403,15586243,122278
3404,15743153,122295
3405,15624677,122305
3406,15716334,122311
3407,15771750,122314
3408,15586133,122315
3409,15788480,122326
3410,15743818,122331
3411,15612109,122334
3412,15569446,122338
3413,15636860,122351
3414,15615828,122360
3415,15775306,122384
3416,15576368,122388
3417,15739271,122394
3418,15755330,122403
3419,15761692,122417
3420,15726695,122447
3421,15791268,122448
3422,15800806,122449
3423,15595440,122451
3424,15705620,122453
3425,15611191,122454
3426,15693893,122471
3427,15616676,122479
3428,15716357,122486
3429,15594349,122486
3430,15603665,122501
3431,15672152,122506
3432,15738148,122522
3433,15801466,122525
3434,15593973,122528
3435,15695474,122532
3436,15586880,122546
3437,15640825,122550
3438,15670481,122550
3439,15589493,122552
3440,15668894,122552
3441,15591980,122568
3442,15595162,122571
3443,15677871,122571
3444,15744273,122642
3445,15637646,122647
3446,15634772,122661
3447,15780432,122690
3448,15697789,122718
3449,15776824,122724
3450,15810995,122727
3451,15668774,122739
3452,15766887,122774
3453,15789339,122782
3454,15792250,122794
3455,15728167,122807
3456,15622461,122822
3457,15572050,122832
3458,15700394,122857
3459,15646558,122875
3460,15631603,122890
3461,15741643,122918
3462,15791053,122918
3463,15788215,122925
3464,15658360,122929
3465,15732791,122948
3466,15706534,122949
3467,15685279,122950
3468,15684722,122953
3469,15698442,122965
3470,15736371,123034
3471,15567437,123040
3472,15583580,123042
3473,15610801,123049
3474,15674720,123068
3475,15637599,123071
3476,15667392,123082
3477,15598840,123082
3478,15783007,123086
3479,15623521,123106
3480,15806688,123111
3481,15770375,123126
3482,15764335,123152
3483,15726354,123158
3484,15623053,123177
3485,15641582,123180
3486,15790750,123188
3487,15590337,123192
3488,15656707,123201
3489,15606076,123205
3490,15617603,123211
3491,15651450,123212
3492,15633922,123218
3493,15595135,123229
3494,15804017,123247
3495,15718281,123277
3496,15754599,123311
3497,15695034,123322
3498,15806438,123331
3499,15640789,123346
3500,15621644,123357
3501,15693877,123365
3502,15591357,123372
3503,15776404,123374
3504,15659931,123378
3505,15782993,123401
3506,15780144,123404
3507,15642162,123408
3508,15802118,123429
3509,15621210,123445
3510,15668235,123475
3511,15797219,123498
3512,15770567,123503
3513,15583857,123537
3514,15687001,123544
3515,15801817,123544
3516,15715394,123558
3517,15792305,123572
3518,15623972,123576
3519,15641389,123593
3520,15592078,123599
3521,15692430,123602
3522,15624186,123616
3523,15738605,123642
3524,15615444,123674
3525,15664311,123676
3526,15783019,123681
3527,15615177,123692
3528,15700826,123699
3529,15645569,123709
3530,15760456,123712
3531,15627185,123737
3532,15621685,123758
3533,15619932,123761
3534,15737414,123762
3535,15600086,123765
3536,15756610,123770
3537,15797910,123783
3538,15714046,123784
3539,15777553,123785
3540,15742534,123803
3541,15657468,123805
3542,15615456,123806
3543,15599126,123816
3544,15750410,123817
3545,15679299,123826
3546,15654975,123836
3547,15586914,123841
3548,15600392,123845
3549,15805312,123860
3550,15701096,123864
3551,15633666,123870
3552,15671917,123873
3553,15795151,123894
3554,15628972,123906
3555,15605424,123907
3556,15659355,123913
3557,15653937,123917
3558,15674541,123925
3559,15642248,123935
3560,15721793,123937
3561,15742172,123939
3562,15584229,123943
3563,15666982,123949
3564,15788224,123950
3565,15628886,123960
3566,15731890,123971
3567,15734886,123972
3568,15648320,123975
3569,15649744,123981
3570,15667458,124023
3571,15636521,124037
3572,15738267,124044
3573,15736533,124053
3574,15732307,124067
3575,15668058,124099
3576,15691504,124099
3577,15660840,124120
3578,15784010,124125
3579,15600510,124141
3580,15582741,124151
3581,15733111,124179
3582,15786392,124182
3583,15611756,124192
3584,15608845,124197
3585,15776850,124209
3586,15567893,124213
3587,15781298,124217
3588,15679048,124227
3589,15746553,124233
3590,15612455,124241
3591,15669282,124267
3592,15685628,124269
3593,15694890,124271
3594,15794159,124282
3595,15701946,124314
3596,15686302,124329
3597,15640106,124340
3598,15765643,124348
3599,15714993,124349
3600,15776348,124365
3601,15708048,124379
3602,15585100,124402
3603,15651264,124426
3604,15763612,124439
3605,15806318,124442
3606,15587177,124446
3607,15649616,124448
3608,15650437,124450
3609,15636912,124484
3610,15725835,124493
3611,15796230,124496
3612,15766066,124511
3613,15776733,124514
3614,15710404,124526
3615,15704770,124533
3616,15711457,124540
3617,15637240,124547
3618,15719958,124549
3619,15760988,124573
3620,15652883,124577
3621,15763111,124577
3622,15797389,124577
3623,15624595,124581
3624,15577423,124587
3625,15656005,124593
3626,15812272,124602
3627,15568487,124616
3628,15594827,124619
3629,15645404,124620
3630,15602084,124626
3631,15711618,124641
3632,15686885,124656
3633,15733447,124663
3634,15577999,124678
3635,15635078,124693
3636,15622993,124696
3637,15769389,124724
3638,15677324,124730
3639,15641366,124738
3640,15811947,124782
3641,15760427,124788
3642,15712543,124828
3643,15703059,124829
3644,15633546,124833
3645,15690079,124858
3646,15576676,124923
3647,15584113,124955
3648,15677173,124969
3649,15712777,124976
3650,15680736,124978
3651,15763327,124993
3652,15648898,124996
3653,15688074,125014
3654,15633840,125023
3655,15600934,125096
3656,15789941,125130
3657,15785920,125141
3658,15626044,125156
3659,15611800,125164
3660,15723873,125167
3661,15770405,125168
3662,15774510,125169
3663,15623525,125176
3664,15585388,125190
3665,15653784,125191
3666,15684395,125192
3667,15766272,125194
3668,15632069,125212
3669,15760861,125212
3670,15787835,125213
3671,15610056,125228
3672,15593345,125241
3673,15733169,125266
3674,15784676,125268
3675,15733966,125293
3676,15625494,125322
3677,15703413,125329
3678,15599452,125339
3679,15610903,125342
3680,15722813,125385
3681,15774098,125385
3682,15599403,125390
3683,15741988,125396
3684,15776233,125397
3685,15809663,125407
3686,15568834,125427
3687,15693326,125437
3688,15722902,125438
3689,15677586,125445
3690,15718893,125456
3691,15592765,125471
3692,15691874,125474
3693,15705383,125476
3694,15672397,125488
3695,15696355,125489
3696,15779207,125496
3697,15737888,125511
3698,15657565,125513
3699,15786739,125530
3700,15814930,125535
3701,15578297,125537
3702,15612832,125540
3703,15636520,125548
3704,15627162,125553
3705,15702298,125562
3706,15670889,125567
3707,15668270,125584
3708,15707479,125609
3709,15717560,125647
3710,15696361,125682
3711,15642912,125683
3712,15663294,125686
3713,15809509,125689
3714,15697606,125712
3715,15791111,125725
3716,15576641,125725
3717,15773868,125734
3718,15601796,125739
3719,15576126,125785
3720,15603096,125790
3721,15690007,125801
3722,15733974,125822
3723,15582960,125827
3724,15644572,125832
3725,15614302,125838
3726,15608381,125846
3727,15764444,125851
3728,15628145,125852
3729,15809823,125860
3730,15724444,125878
3731,15590286,125879
3732,15669987,125885
3733,15710087,125889
3734,15701160,125891
3735,15662908,125903
3736,15740846,125910
3737,15687421,125919
3738,15590213,125921
3739,15589147,125921
3740,15707505,125928
3741,15752801,125962
3742,15757912,125978
3743,15679453,125997
3744,15796015,126041
3745,15583850,126062
3746,15569079,126066
3747,15660878,126076
3748,15571261,126077
3749,15629551,126105
3750,15639303,126112
3751,15639265,126113
3752,15620746,126116
3753,15703068,126146
3754,15718912,126148
3755,15689152,126153
3756,15784092,126196
3757,15702788,126213
3758,15619935,126225
3759,15590094,126266
3760,15810167,126274
3761,15749951,126286
3762,15721426,126307
3763,15701936,126315
3764,15799626,126346
3765,15781495,126363
3766,15760085,126384
3767,15728078,126392
3768,15638355,126398
3769,15772423,126418
3770,15590828,126428
3771,15575679,126432
3772,15661629,126436
3773,15582951,126443
3774,15684958,126444
3775,15589230,126473
3776,15682563,126474
3777,15784687,126477
3778,15737605,126496
3779,15814664,126524
3780,15781574,126535
3781,15719302,126548
3782,15712849,126551
3783,15602034,126559
3784,15780846,126589
3785,15622532,126589
3786,15737104,126598
3787,15659031,126599
3788,15806922,126605
3789,15747649,126607
3790,15611669,126608
3791,15603436,126616
3792,15749381,126619
3793,15670103,126645
3794,15673074,126664
3795,15652808,126670
3796,15579334,126675
3797,15574584,126680
3798,15760749,126684
3799,15573730,126704
3800,15661473,126725
3801,15645355,126729
3802,15781586,126733
3803,15804201,126773
3804,15808223,126773
3805,15611759,126776
3806,15655232,126803
3807,15715199,126816
3808,15644295,126816
3809,15632882,126817
3810,15699523,126818
3811,15631305,126834
3812,15648989,126873
3813,15629617,126874
3814,15784099,126876
3815,15614187,126936
3816,15727703,126980
3817,15689517,127010
3818,15731166,127023
3819,15677062,127043
3820,15725511,127071
3821,15620735,127077
3822,15737814,127087
3823,15609823,127095
3824,15630641,127104
3825,15683483,127118
3826,15766746,127120
3827,15587647,127121
3828,15769917,127123
3829,15653572,127133
3830,15804862,127147
3831,15704144,127154
3832,15639669,127157
3833,15637979,127161
3834,15770539,127188
3835,15812241,127197
3836,15625501,127202
3837,15625761,127205
3838,15573456,127209
3839,15670345,127211
3840,15657747,127216
3841,15638028,127237
3842,15650488,127254
3843,15629078,127259
3844,15641575,127261
3845,15729970,127270
3846,15595883,127278
3847,15670753,127284
3848,15707602,127286
3849,15666032,127289
3850,15697042,127291
3851,15658169,127299
3852,15604804,127306
3853,15568032,127320
3854,15571571,127331
3855,15675256,127343
3856,15726631,127358
3857,15572728,127397
3858,15579223,127407
3859,15753229,127415
3860,15602647,127416
3861,15691906,127422
3862,15742229,127450
3863,15771270,127472
3864,15704168,127475
3865,15809654,127477
3866,15651063,127481
3867,15632256,127505
3868,15705899,127511
3869,15794874,127524
3870,15605425,127536
3871,15808526,127539
3872,15689526,127543
3873,15609735,127546
3874,15739123,127553
3875,15698839,127560
3876,15626322,127571
3877,15796764,127586
3878,15689044,127610
3879,15682273,127617
3880,15706071,127632
3881,15608166,127638
3882,15621546,127638
3883,15649150,127642
3884,15615245,127650
3885,15651052,127655
3886,15800287,127660
3887,15611365,127662
3888,15707918,127675
3889,15767908,127679
3890,15585282,127706
3891,15649033,127723
3892,15596405,127728
3893,15573045,127739
3894,15636407,127758
3895,15597896,127760
3896,15773260,127763
3897,15640280,127771
3898,15570912,127772
3899,15603851,127785
3900,15709861,127786
3901,15758939,127802
3902,15601351,127807
3903,15580493,127819
3904,15779497,127824
3905,15722535,127838
3906,15612524,127842
3907,15621409,127846
3908,15649101,127848
3909,15689412,127849
3910,15669342,127863
3911,15596060,127864
3912,15630053,127864
3913,15743040,127893
3914,15660541,127900
3915,15781903,127914
3916,15806081,127924
3917,15591036,127940
3918,15632816,127949
3919,15792726,127974
3920,15750803,127992
3921,15732266,127998
3922,15649536,128016
3923,15761132,128030
3924,15625941,128039
3925,15770576,128061
3926,15645136,128065
3927,15807008,128100
3928,15585823,128132
3929,15597909,128136
3930,15574830,128137
3931,15753332,128140
3932,15659100,128153
3933,15592846,128174
3934,15602030,128207
3935,15693259,128207
3936,15665159,128214
3937,15730433,128218
3938,15689953,128226
3939,15567557,128243
3940,15616451,128253
3941,15639882,128263
3942,15814675,128264
3943,15692599,128271
3944,15755405,128284
3945,15749519,128290
3946,15724321,128299
3947,15759140,128307
3948,15804002,128307
3949,15682773,128346
3950,15808674,128353
3951,15777046,128363
3952,15591711,128366
3953,15763093,128370
3954,15603741,128389
3955,15671293,128390
3956,15665963,128393
3957,15663421,128396
3958,15728012,128398
3959,15674671,128411
3960,15770041,128413
3961,15711287,128415
3962,15613880,128469
3963,15702095,128473
3964,15628298,128486
3965,15673578,128487
3966,15724154,128505
3967,15763063,128510
3968,15664639,128515
3969,15624993,128519
3970,15695197,128524
3971,15681007,128548
3972,15778915,128551
3973,15568953,128555
3974,15814923,128579
3975,15644400,128602
3976,15662100,128605
3977,15610711,128644
3978,15769548,128646
3979,15628992,128648
3980,15624611,128650
3981,15800515,128654
3982,15669994,128664
3983,15739578,128664
3984,15632051,128707
3985,15669281,128719
3986,15637414,128736
3987,15766172,128744
3988,15795519,128744
3989,15617991,128744
3990,15612494,128748
3991,15763256,128752
3992,15658258,128760
3993,15814237,128771
3994,15658980,128794
3995,15662098,128809
3996,15610727,128829
3997,15623489,128844
3998,15658409,128877
3999,15651983,128882
4000,15798844,128915
4001,15718153,128918
4002,15772421,128928
4003,15811594,128930
4004,15642579,128932
4005,15665784,128940
4006,15674149,128960
4007,15811690,128966
4008,15612966,128981
4009,15685300,128994
4010,15727868,129022
4011,15594928,129055
4012,15575243,129069
4013,15628034,129101
4014,15652693,129109
4015,15727499,129119
4016,15745307,129121
4017,15681887,129143
4018,15705777,129165
4019,15574324,129177
4020,15677395,129189
4021,15624936,129205
4022,15775203,129209
4023,15699772,129248
4024,15707291,129250
4025,15593128,129255
4026,15750407,129264
4027,15787161,129269
4028,15574122,129278
4029,15677796,129290
4030,15651533,129294
4031,15648067,129299
4032,15609928,129305
4033,15690678,129307
4034,15602479,129313
4035,15773869,129321
4036,15593510,129336
4037,15783615,129371
4038,15590011,129378
4039,15566378,129388
4040,15774727,129398
4041,15579808,129402
4042,15788683,129418
4043,15684769,129431
4044,15682472,129433
4045,15675791,129440
4046,15650313,129472
4047,15640905,129490
4048,15747795,129499
4049,15745844,129502
4050,15783752,129515
4051,15639252,129549
4052,15762216,129554
4053,15619857,129556
4054,15611171,129575
4055,15736228,129597
4056,15571002,129606
4057,15651022,129609
4058,15780716,129626
4059,15578761,129634
4060,15615430,129647
4061,15624343,129668
4062,15582149,129668
4063,15793042,129669
4064,15797194,129675
4065,15731669,129710
4066,15738954,129717
4067,15640442,129723
4068,15681924,129729
4069,15679283,129732
4070,15720671,129735
4071,15688644,129744
4072,15761241,129745
4073,15584091,129749
4074,15600724,129751
4075,15645544,129754
4076,15686611,129756
4077,15775082,129777
4078,15667934,129804
4079,15789557,129811
4080,15692750,129818
4081,15753092,129829
4082,15617934,129830
4083,15711309,129835
4084,15665221,129838
4085,15638494,129845
4086,15624703,129848
4087,15694510,129855
4088,15589572,129856
4089,15582335,129860
4090,15700540,129894
4091,15795963,129895
4092,15726403,129901
4093,15703778,129908
4094,15593834,129935
4095,15752463,129938
4096,15672894,129944
4097,15678882,129965
4098,15607301,129969
4099,15811290,129975
4100,15566790,129992
4101,15705448,130013
4102,15689602,130015
4103,15768600,130023
4104,15775905,130025
4105,15811486,130036
4106,15672912,130052
4107,15607347,130056
4108,15778142,130090
4109,15641114,130092
4110,15812720,130110
4111,15587562,130114
4112,15695475,130131
4113,15628319,130143
4114,15778005,130148
4115,15598695,130169
4116,15633461,130171
4117,15632521,130171
4118,15636551,130181
4119,15737310,130206
4120,15733872,130230
4121,15779913,130232
4122,15792922,130233
4123,15583764,130240
4124,15809991,130274
4125,15720968,130274
4126,15613282,130306
4127,15770984,130334
4128,15766183,130335
4129,15736078,130368
4130,15654292,130368
4131,15752502,130386
4132,15679611,130405
4133,15622833,130420
4134,15789379,130429
4135,15586522,130461
4136,15654346,130464
4137,15743067,130484
4138,15764153,130499
4139,15755649,130539
4140,15647898,130555
4141,15764841,130557
4142,15810444,130565
4143,15684011,130575
4144,15585777,130589
4145,15784594,130622
4146,15804394,130628
4147,15772216,130653
4148,15741693,130662
4149,15710543,130666
4150,15704081,130682
4151,15810075,130695
4152,15692977,130701
4153,15569641,130701
4154,15668775,130747
4155,15710257,130787
4156,15581893,130789
4157,15630328,130796
4158,15761477,130806
4159,15583137,130807
4160,15617301,130810
4161,15595303,130813
4162,15605461,130830
4163,15798424,130855
4164,15718369,130862
4165,15631333,130866
4166,15593782,130879
4167,15783958,130923
4168,15764431,130929
4169,15685640,130932
4170,15589195,130934
4171,15678944,130936
4172,15661591,130970
4173,15807340,131024
4174,15570533,131034
4175,15592412,131038
4176,15698474,131040
4177,15704053,131078
4178,15640260,131082
4179,15576517,131082
4180,15615753,131101
4181,15654574,131143
4182,15648455,131157
4183,15770995,131161
4184,15630195,131185
4185,15647306,131241
4186,15605134,131245
4187,15680587,131255
4188,15656613,131283
4189,15746802,131286
4190,15581871,131287
4191,15772383,131307
4192,15653547,131317
4193,15761053,131326
4194,15649457,131341
4195,15575581,131345
4196,15641480,131354
4197,15720155,131354
4198,15655123,131355
4199,15750808,131365
4200,15711716,131368
4201,15661734,131391
4202,15755196,131395
4203,15579996,131402
4204,15777759,131407
4205,15690731,131411
4206,15815443,131415
4207,15726179,131433
4208,15617482,131442
4209,15597239,131468
4210,15680112,131505
4211,15635703,131513
4212,15694453,131519
4213,15774224,131564
4214,15797595,131570
4215,15679770,131584
4216,15700300,131594
4217,15664754,131607
4218,15654859,131629
4219,15656937,131643
4220,15598521,131647
4221,15611551,131660
4222,15655632,131691
4223,15786800,131695
4224,15602934,131699
4225,15769504,131737
4226,15795370,131753
4227,15701166,131754
4228,15655389,131763
4229,15712807,131765
4230,15589204,131766
4231,15593736,131769
4232,15672594,131778
4233,15809777,131779
4234,15723818,131835
4235,15680706,131835
4236,15707674,131853
4237,15732437,131873
4238,15655961,131899
4239,15780835,131908
4240,15782360,131936
4241,15653222,131939
4242,15717898,131946
4243,15732643,131955
4244,15732884,131960
4245,15796218,131969
4246,15743760,131997
4247,15690021,132003
4248,15745827,132006
4249,15813862,132045
4250,15591135,132058
4251,15656417,132077
4252,15586236,132085
4253,15612931,132089
4254,15766906,132116
4255,15758755,132122
4256,15616709,132122
4257,15750772,132130
4258,15773751,132144
4259,15691624,132150
4260,15757521,132164
4261,15716449,132168
4262,15674331,132174
4263,15692819,132179
4264,15788151,132188
4265,15629128,132194
4266,15670528,132217
4267,15736069,132253
4268,15643824,132256
4269,15706036,132271
4270,15689886,132288
4271,15750248,132293
4272,15572291,132308
4273,15682541,132312
4274,15648800,132312
4275,15675522,132351
4276,15570141,132353
4277,15795640,132371
4278,15769191,132388
4279,15798975,132404
4280,15772482,132406
4281,15771417,132412
4282,15767818,132436
4283,15780088,132440
4284,15717328,132446
4285,15677141,132450
4286,15655213,132508
4287,15737404,132512
4288,15665129,132528
4289,15570060,132558
4290,15661821,132572
4291,15619529,132576
4292,15596939,132579
